"ID1","ID2","UD_DIAM","LD_DIAM","E_LD_DIAM","BAND","MU_LAMBDA","METHOD","BANDCODE","NOTES","BIBCODE","SINPE"
"HD216956","ALF PSA","2.197","2.228","0.023","K","","1","8","","2004A&A...426..601D",""
"HD22049","Eps Eri","2.093","2.148","0.029","K","","1","8","","2004A&A...426..601D",""
"HD131977","GJ570A","1.19","1.23","0.03","K","","1","8","","2004A&A...426..297K",""
"HD209100","GJ845","1.84","1.89","0.02","K","","1","8","","2004A&A...426..297K",""
"HIP19849","GJ166A","1.6","1.65","0.06","K","","1","8","","2004A&A...426..297K",""
"HD224935","30 PSC","6.78","-1.0","0.07","640nm","","2","4","Broad_band CCD 58nm wide","2004A&A...419..285F",""
"HD59086","V343 Gem","5.1","-1.0","0.08","2.2","","2","8","K filter , 0.4 mu wide.","2004A&A...419..285F",""
"HD61421","Alf CMi A","5.376","5.448","0.047","K","","1","8","","2004A&A...413..251K",""
"CCDM J16294-2626 AB","HR6134","38.727","39.759","0.399","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD100029","HR4434","5.963","6.43","0.069","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD102212","HR4517","5.681","6.116","0.115","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD112300","HR4910","9.911","10.709","0.107","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD113226","HR4932","3.115","3.283","0.033","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD121370","HR5235","2.176","2.269","0.025","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD124897","HR5340","19.995","21.373","0.247","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD12533","HR603","7.326","7.814","0.078","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD12929","HR617","6.407","6.827","0.068","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD131873","HR5563","9.608","10.301","0.103","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD132813","HR5589","9.78","10.588","0.17","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD133208","HR5602","2.35","2.477","0.065","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD13520","HR643","2.824","2.907","0.048","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD135722","HR5681","2.609","2.764","0.03","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD140573","HR5854","4.557","4.846","0.048","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD146051","HR6056","9.714","10.471","0.117","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD148387","HR6132","3.535","3.722","0.071","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD148783","HR6146","17.54","19.086","0.191","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD148856","HR6148","3.285","3.462","0.035","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD150680","HR6212","2.261","2.367","0.051","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD150997","HR6220","2.488","2.624","0.034","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD156014","HR6406","35.091","36.026","0.439","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD156283","HR6418","4.942","5.275","0.067","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD159181","HR6536","3.059","3.225","0.053","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD161797","HR6623","1.863","1.953","0.039","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD163770","HR6695","2.976","3.17","0.032","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD164058","HR6705","9.193","9.86","0.128","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD172167","HR7001","3.149","3.225","0.032","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD17506","HR834","4.977","5.381","0.055","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD175588","HR7139","10.512","11.53","0.156","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD175865","HR7157","16.614","18.016","0.224","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD17709","HR843","3.777","4.056","0.041","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD180711","HR7310","3.075","3.254","0.053","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD183439","HR7405","4.151","4.458","0.045","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD183912","","4.543","4.834","0.048","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD186791","HR7525","6.788","7.271","0.073","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD187642","HR7557","3.348","3.462","0.035","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD18884","HR911","12.269","13.238","0.256","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD189319","HR7635","5.799","6.225","0.062","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD19058","HR921","15.085","16.555","0.166","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD192577","HR7735","4.086","4.362","0.044","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD192909","HR7751","5.022","5.423","0.054","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD194093","HR7796","2.891","3.017","0.03","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD197345","HR7924","2.337","2.42","0.06","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD197989","HR7949","4.354","4.612","0.046","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD200905","HR8079","5.359","5.787","0.058","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD202109","HR8115","2.666","2.821","0.028","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD204724","HR8225","4.201","4.521","0.047","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD206778","HR8308","6.967","7.459","0.251","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD206936","HR8316","18.672","20.584","0.48","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD20902","HR1017","3.055","3.188","0.035","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD209750","HR8414","3.073","3.237","0.057","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD210745","HR8465","4.885","5.234","0.052","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD215665","HR8667","2.251","2.387","0.048","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD216131","HR8684","2.366","2.496","0.04","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD216386","HR8698","7.582","8.186","0.105","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD217906","HR8775","16.528","17.982","0.18","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD218356","HR8796","2.19","2.338","0.051","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD25025","HR1231","8.668","9.332","0.173","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD27697","HR1373","2.207","2.338","0.033","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD28305","HR1409","2.522","2.671","0.032","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD29139","HR1457","19.626","21.099","0.211","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD31398","HR1577","7.004","7.5","0.075","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD31767","HR1601","2.598","2.781","0.056","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD31964","HR1605","2.006","2.096","0.086","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
"HD3627","DEL AND","3.874","4.136","0.041","800nm","","1","5","We conserved the 800nm data (most favourable for LD/UD intercomparaison). LD procedure Quadratic limb from 1995A&AS..114..247C. Error is LD_error (conservative)","2003AJ....126.2502M",""
